,S042_Fm,S042_F,S042_h,S042_T,S042_P,B002_Fm,B002_F,B002_h,B002_T,B002_P,G012_Fm,G012_F,G012_T,G012_P,G012_F[O2],G012_F[NO],G012_F[N2],G012_F[SO2],G012_F[CO2],G012_F[H2O],G013_Fm,G013_F,G013_T,G013_P,G013_F[O2],G013_F[NO],G013_F[N2],G013_F[SO2],G013_F[CO2],G013_F[H2O],ECON_Q,termination,bin_no,bin_power
89,398.89218518592565,22141.880958049256,15451.760117676715,472.2293720260221,23156729.477868944,398.89218518592565,22141.880958049256,20652.82398092906,535.7441634851958,22581003.716034126,455.61699526396933,15374.714228332705,712.7661604003721,100167.08372655624,379.75544143981784,9.224828536999622,11391.1257717717,30.74942845666541,2227.796091685409,1336.0626664421118,455.61699526396933,15374.714228332705,487.3530963187189,100093.21521293202,379.75544143981784,9.224828536999622,11391.1257717717,30.74942845666541,2227.796091685409,1336.0626664421118,115161336.9153072,optimal,16.0,532500000.0
90,379.47268670476876,21063.93498767539,15538.276540159719,473.34914168903305,22928108.527693585,379.47268670476876,21063.93498767539,20762.427685168426,537.0190203504685,22354105.59557049,456.4867641531554,15404.064424341492,703.4735575909776,100750.43385978465,380.4803912812348,9.242438654604893,11412.87133199461,30.808128848682976,2232.0489350870816,1338.613198475275,456.4867641531554,15404.064424341492,488.2368466303456,99897.57127259398,380.4803912812348,9.242438654604893,11412.87133199461,30.808128848682976,2232.0489350870816,1338.613198475275,110041180.08399493,optimal,15.0,527500000.0
91,367.6290384734139,20406.512608930523,15414.912892221915,471.7873586163878,22928432.366606962,367.6290384734139,20406.512608930523,20942.526075453123,539.1051614555264,22354195.43482682,461.5468188347586,15574.81506691643,713.6407083510311,99688.44332309993,384.6979321528359,9.344889040149857,11539.380483078383,31.14963013383286,2256.790703196191,1353.4514293150376,461.5468188347586,15574.81506691643,495.9728006200951,99501.43723577756,384.6979321528359,9.344889040149857,11539.380483078383,31.14963013383286,2256.790703196191,1353.4514293150376,112799308.12089823,optimal,15.0,527500000.0
92,376.5179014151724,20899.919480306293,15648.031236388426,474.7370353398212,22925574.018385272,376.5179014151724,20899.919480306293,20948.588468335696,539.1752321699405,22353722.467519484,462.23308841561004,15597.97311149963,710.8216181366455,100308.42972964441,385.26993585404097,9.35878386689978,11556.538278310078,31.195946222999268,2260.1463038562965,1355.4638633893178,462.23308841561004,15597.97311149963,497.32023629081584,99112.69983010473,385.26993585404097,9.35878386689978,11556.538278310078,31.195946222999268,2260.1463038562965,1355.4638633893178,110781219.34840408,optimal,15.0,527500000.0
93,366.36933479547656,20336.588429126637,15294.968506021913,470.26704459529066,22926510.153344754,366.36933479547656,20336.588429126637,20690.209119774787,536.1800764503973,22356689.531768538,463.0875473201869,15626.806674808908,709.9534320163928,100408.23791198098,385.98212486778,9.376084004885342,11577.901065365917,31.25361334961781,2264.3242871798107,1357.9695000408938,463.0875473201869,15626.806674808908,498.9063088708693,100543.89619988961,385.98212486778,9.376084004885342,11577.901065365917,31.25361334961781,2264.3242871798107,1357.9695000408938,109720787.83798754,optimal,15.0,527500000.0
94,363.5119695573984,20177.980556360955,15421.808031274833,471.8748347635288,22927247.06777118,363.5119695573984,20177.980556360955,21131.253294111004,541.2819310649834,22355415.120970532,460.9749324947789,15555.516864391784,710.738481770631,99831.24051047221,384.2212665504771,9.333310118635069,11525.082444827873,31.111033728783568,2253.9943936503696,1351.7744155156458,460.9749324947789,15555.516864391784,487.811054281823,100394.69128281099,384.2212665504771,9.333310118635069,11525.082444827873,31.111033728783568,2253.9943936503696,1351.7744155156458,115205075.50111544,optimal,15.0,527500000.0
95,362.1038935381569,20099.820460084822,14939.87614556991,465.7538737190238,22926993.300526876,362.1038935381569,20099.820460084822,20628.765073692808,535.4652488522761,22353248.60585152,463.22242660344955,15631.358152161687,705.8739606950741,99754.19716017674,386.0945463583937,9.378814891297012,11581.273254936594,31.262716304323376,2264.983796248229,1358.3650234228505,463.22242660344955,15631.358152161687,485.4608355917911,100694.25783380395,386.0945463583937,9.378814891297012,11581.273254936594,31.262716304323376,2264.983796248229,1358.3650234228505,114345646.07262613,optimal,15.0,527500000.0
96,368.6652182611678,20464.029327391403,15563.245945657924,473.66513264675774,22926696.370234605,368.6652182611678,20464.029327391403,21300.71637351367,543.2281816802109,22354339.411532767,462.8010764770012,15617.139767308721,721.0799035271474,100104.27701982632,385.7433522525254,9.37028386038523,11570.73885359903,31.23427953461744,2262.9235522830336,1357.1294457791275,462.8010764770012,15617.139767308721,495.3423105029044,99900.42772624928,385.7433522525254,9.37028386038523,11570.73885359903,31.23427953461744,2262.9235522830336,1357.1294457791275,117411763.10068044,optimal,15.0,527500000.0
97,389.359918737767,21612.75976491994,15336.323462769373,470.79152386791685,22926522.018471804,389.359918737767,21612.75976491994,20667.078858860852,535.9111009675469,22354531.77812067,459.4989677123476,15505.710696103843,715.3690785343118,100559.21243850762,382.99105419376497,9.303426417662305,11488.181054743338,31.011421392207687,2246.777479865447,1347.4462594914237,459.4989677123476,15505.710696103843,491.9856436774585,101013.10951487152,382.99105419376497,9.303426417662305,11488.181054743338,31.011421392207687,2246.777479865447,1347.4462594914237,115212335.74122883,optimal,15.0,527500000.0
98,374.5126297324074,20788.60998732228,15315.489966487976,470.527356551952,22926323.866625912,374.5126297324074,20788.60998732228,20821.82021558838,537.7079343360862,22355446.542068895,462.2523660171906,15598.623630726066,715.9495224831378,99815.91291530599,385.2860036789339,9.359174178435639,11557.020248004943,31.197247261452137,2260.240564092207,1355.520393510095,462.2523660171906,15598.623630726066,495.4527832374053,99477.95805078864,385.2860036789339,9.359174178435639,11557.020248004943,31.197247261452137,2260.240564092207,1355.520393510095,114468952.00993693,optimal,15.0,527500000.0
99,388.85581559248334,21584.77778821552,15984.680978038292,478.982210449011,22925951.775242034,388.85581559248334,21584.77778821552,21167.40681082628,541.6978362862989,22357420.88475975,461.3291355993049,15567.469384968237,714.156806508418,99550.76244922071,384.51649380871555,9.340481630980943,11533.938067322968,31.134938769936475,2255.726313881898,1352.81308955374,461.3291355993049,15567.469384968237,498.26831920503787,100601.63489614055,384.51649380871555,9.340481630980943,11533.938067322968,31.134938769936475,2255.726313881898,1352.81308955374,111867985.4379098,optimal,15.0,527500000.0
100,380.6860633604155,21131.287626970854,15883.374254862125,477.72963323737065,22698573.390517943,380.6860633604155,21131.287626970854,21533.09741724294,545.8791662422524,22133270.400974195,461.5033165186897,15573.347089021,717.7404920225273,99737.05708891684,384.6616730988187,9.344008253412598,11538.292858255658,31.146694178042,2256.577993199143,1353.3238620359248,461.5033165186897,15573.347089021,487.19555486758236,100224.6218359089,384.6616730988187,9.344008253412598,11538.292858255658,31.146694178042,2256.577993199143,1353.3238620359248,119385925.15702838,optimal,15.0,527500000.0
101,370.5770761387342,20570.15356623567,15533.136095781387,473.308395981429,22700737.83091507,370.5770761387342,20570.15356623567,21111.263264994745,541.0498781282068,22133972.859965876,464.33805594802715,15669.004865378967,714.4397871625266,99741.33176152383,387.02442017486055,9.40140291922738,11609.165704759276,31.338009730757936,2270.4388049934123,1361.636522801432,464.33805594802715,15669.004865378967,494.32712553583156,99246.44603615011,387.02442017486055,9.40140291922738,11609.165704759276,31.338009730757936,2270.4388049934123,1361.636522801432,114742932.48244216,optimal,15.0,527500000.0
102,383.4447697873116,21284.419103522763,16147.00741706675,481.0452214458594,22699763.112566624,383.4447697873116,21284.419103522763,21480.506533213647,545.2798199441281,22132545.746474855,464.75060349220934,15682.926208663643,712.6316798639907,99760.48604390728,387.368277353992,9.409755725198185,11619.480027998894,31.36585241732729,2272.456007635362,1362.8462875328703,464.75060349220934,15682.926208663643,495.0228810836551,99080.59286071079,387.368277353992,9.409755725198185,11619.480027998894,31.36585241732729,2272.456007635362,1362.8462875328703,113520430.47632347,optimal,15.0,527500000.0
103,353.4933270338505,19621.86138843529,15376.62186532895,471.3270202850307,22700409.24932797,353.4933270338505,19621.86138843529,21319.24199715427,543.4371321631713,22133395.618397392,460.455541987215,15537.990124367352,721.2385172358202,100010.4093116611,383.7883560718737,9.322794074620411,11512.096883143773,31.07598024873471,2251.4547690208296,1350.251341807523,460.455541987215,15537.990124367352,495.93287670759713,99406.67698187499,383.7883560718737,9.322794074620411,11512.096883143773,31.07598024873471,2251.4547690208296,1350.251341807523,116605268.51082857,optimal,15.0,527500000.0
104,361.1931980329736,20049.269177774288,15260.095600591607,469.8494435938032,22701759.278321523,361.1931980329736,20049.269177774288,21226.974840349692,542.3794915641307,22129758.04947536,464.07156653901814,15660.01222781062,721.7110660826596,100473.36829044983,386.8023020269223,9.396007336686369,11602.503059584886,31.320024455621233,2269.1357718097584,1360.8550625967425,464.07156653901814,15660.01222781062,492.2582561936176,100107.24503146506,386.8023020269223,9.396007336686369,11602.503059584886,31.320024455621233,2269.1357718097584,1360.8550625967425,119631568.0291831,optimal,15.0,527500000.0
105,373.6470943303684,20740.56547166452,15802.622393387543,476.7117931443031,22699794.251392502,373.6470943303684,20740.56547166452,21275.05435000733,542.9309172726589,22132025.839051362,459.4333091788157,15503.49506060254,713.4766131906719,99811.99968812003,382.93632799688277,9.302097036361522,11486.53949040042,31.006990121205078,2246.456434281308,1347.2537207663606,459.4333091788157,15503.49506060254,493.36217730874466,99530.12440957758,382.93632799688277,9.302097036361522,11486.53949040042,31.006990121205078,2246.456434281308,1347.2537207663606,113501333.28550181,optimal,15.0,527500000.0
106,370.4288281244155,20561.924550959822,15851.66483012596,477.33008110249006,22698914.673538093,370.4288281244155,20561.924550959822,21500.914223426356,545.5124320957599,22130168.114273466,463.09239576264054,15626.970284634595,715.1679163093127,100236.12697953169,385.98616603047464,9.376182170780758,11578.022283885774,31.253940569269197,2264.3479942435533,1357.9837177347463,463.09239576264054,15626.970284634595,491.68004872842977,99231.45194599224,385.98616603047464,9.376182170780758,11578.022283885774,31.253940569269197,2264.3479942435533,1357.9837177347463,116159439.79459831,optimal,15.0,527500000.0
107,365.628000608727,20295.438128562364,14933.725541928112,465.70171047795293,22699442.30634663,365.628000608727,20295.438128562364,20412.598891505273,532.9450787344812,22131019.38110312,452.94481222209293,15284.541888271413,714.4549214314878,99398.60275069905,377.528184640304,9.170725132962849,11324.317085020291,30.569083776542833,2214.730119610528,1328.226690090786,452.94481222209293,15284.541888271413,495.82626755222276,99999.05916957773,377.528184640304,9.170725132962849,11324.317085020291,30.569083776542833,2214.730119610528,1328.226690090786,111196135.08033781,optimal,15.0,527500000.0
108,394.1503588577571,21878.66959923782,15889.593469412766,477.80785956404884,22699694.338346988,394.1503588577571,21878.66959923782,21155.45827266295,541.558151592258,22132343.10441426,454.7269494275129,15344.679790355463,715.5895096006136,99587.67997596992,379.0135908217799,9.206807874213277,11368.87325667436,30.689359580710924,2223.4441016225064,1333.4526737818894,454.7269494275129,15344.679790355463,489.8055136681992,99257.99959220582,379.0135908217799,9.206807874213277,11368.87325667436,30.689359580710924,2223.4441016225064,1333.4526737818894,115210116.1845687,optimal,15.0,527500000.0
109,387.7759792556902,21524.837763037274,15439.701353911827,472.12613548187346,22699177.011103526,387.7759792556902,21524.837763037274,20632.87409176072,535.5141613025537,22133743.3843016,453.20535726856815,15293.333934386472,712.7808695140247,101162.54634691596,377.74534817934585,9.176000360631882,11330.831111986936,30.58666786877294,2216.004087092599,1328.990718898184,453.20535726856815,15293.333934386472,492.98850400800274,100001.98928692385,377.74534817934585,9.176000360631882,11330.831111986936,30.58666786877294,2216.004087092599,1328.990718898184,111782200.65752892,optimal,15.0,527500000.0
110,357.71646435117236,19856.281131970878,15412.008359643316,471.7996939490207,22475262.530504,357.71646435117236,19856.281131970878,21320.12922738054,543.443784907087,21909546.919770647,460.3352577545882,15533.93115439469,716.9631651129209,100516.26005891754,383.68809951354893,9.320358692636814,11509.089592291026,31.067862308789383,2250.8666242717904,1349.8986173168985,460.3352577545882,15533.93115439469,489.9054391279584,100607.87337060891,383.68809951354893,9.320358692636814,11509.089592291026,31.067862308789383,2250.8666242717904,1349.8986173168985,117313308.91145416,optimal,14.0,522500000.0
111,345.9085987499044,19200.84499102453,15525.948540458925,473.2416659483337,22474141.086881008,345.9085987499044,19200.84499102453,21352.961371717345,543.8193069782609,21909571.222966745,457.7482798355881,15446.634046005242,715.7046771568366,99956.44576729013,381.5318609363295,9.267980427603144,11444.411164685283,30.893268092010484,2238.2172732661593,1342.3124985978552,457.7482798355881,15446.634046005242,498.1406401484968,100111.80803349217,381.5318609363295,9.267980427603144,11444.411164685283,30.893268092010484,2238.2172732661593,1342.3124985978552,111883570.13370344,optimal,14.0,522500000.0
112,379.26848162239554,21052.59988312119,15531.685881107742,473.3139811732865,22476378.585487235,379.26848162239554,21052.59988312119,21104.497614514577,540.9699668425828,21909304.0016122,459.1393556286683,15493.575650490755,722.5540641135882,100328.20573362909,382.6913185671217,9.296145390294452,11479.1901994486,30.98715130098151,2245.0191117561108,1346.3917240276464,459.1393556286683,15493.575650490755,495.23350095914077,99354.7092984869,382.6913185671217,9.296145390294452,11479.1901994486,30.98715130098151,2245.0191117561108,1346.3917240276464,117322175.647752,optimal,14.0,522500000.0
113,381.01865982265724,21149.74953609698,15231.140995545944,469.50730276221,22473744.04592269,381.01865982265724,21149.74953609698,20503.364486248392,534.0069621733442,21909559.46175569,458.82691007722394,15483.03223109397,716.0660904222216,99940.23038153339,382.4308961080212,9.289819338656383,11471.378580017523,30.966064462187944,2243.4913702855165,1345.475500882066,458.82691007722394,15483.03223109397,499.8063716446286,100283.70591373174,382.4308961080212,9.289819338656383,11471.378580017523,30.966064462187944,2243.4913702855165,1345.475500882066,111506206.32668324,optimal,14.0,522500000.0
114,378.9340502728011,21034.036122269597,15708.849491050965,475.5521553916813,22475093.870116387,378.9340502728011,21034.036122269597,21488.322138316053,545.364309453891,21911129.868700575,454.52405045945835,15337.83300087331,727.5778671449408,100627.52730169971,378.84447512157084,9.202699800523986,11363.800470347036,30.67566600174662,2222.4520018265425,1332.8576877758903,454.52405045945835,15337.83300087331,489.6279757622942,99740.31110145584,378.84447512157084,9.202699800523986,11363.800470347036,30.67566600174662,2222.4520018265425,1332.8576877758903,121565636.43024294,optimal,14.0,522500000.0
115,378.731223587517,21022.777530380707,15447.304800094336,472.2466666419628,22474180.789357834,378.731223587517,21022.777530380707,20916.457494236576,538.8022482087827,21911211.69350631,466.03258169441744,15726.18633440694,713.4344372194594,101566.98674370804,388.43680245985155,9.435711800644164,11651.531455162103,31.452372668813883,2278.724399855566,1366.605592459963,466.03258169441744,15726.18633440694,493.6226878308577,100994.44350416609,388.43680245985155,9.435711800644164,11651.531455162103,31.452372668813883,2278.724399855566,1366.605592459963,114976780.36863376,optimal,14.0,522500000.0
116,347.2625059490894,19275.998260870183,15484.502655376737,472.717184502365,22476207.76748963,347.2625059490894,19275.998260870183,21431.54254765132,544.7168592682216,21910193.97512746,460.13867745719506,15527.29758732683,717.956194265039,100915.36582041578,383.5242504069728,9.316378552396099,11504.17478245045,31.054595174653663,2249.905420403658,1349.3221603387015,460.13867745719506,15527.29758732683,496.2108594310205,99582.22010608274,383.5242504069728,9.316378552396099,11504.17478245045,31.054595174653663,2249.905420403658,1349.3221603387015,114635130.62081058,optimal,14.0,522500000.0
117,396.49048739210616,22008.56647202298,15631.808566952239,474.57962554547817,22473809.18250304,396.49048739210616,22008.56647202298,20956.177502131974,539.2609388204294,21910478.088476,454.0411977265513,15321.539221536757,720.2568739840405,100320.58146665158,378.442018771958,9.192923532922052,11351.728409236583,30.643078443073513,2220.091033200676,1331.441758351544,454.0411977265513,15321.539221536757,490.43306057438036,99831.40177854308,378.442018771958,9.192923532922052,11351.728409236583,30.643078443073513,2220.091033200676,1331.441758351544,117181727.63127819,optimal,14.0,522500000.0
118,377.4140040114745,20949.660733081833,15781.12727640277,476.4638312973375,22475658.666794926,377.4140040114745,20949.660733081833,21051.694986869566,540.3622577480428,21912658.892719623,458.7731827612663,15481.219212401316,717.5123713848254,101015.7240304773,382.3861145463126,9.28873152744079,11470.035314468136,30.962438424802635,2243.228663876951,1345.3179495576744,458.7731827612663,15481.219212401316,503.4935729208686,99980.43048785835,382.3861145463126,9.28873152744079,11470.035314468136,30.962438424802635,2243.228663876951,1345.3179495576744,110416605.40501462,optimal,14.0,522500000.0
119,380.2726407931165,21108.339187240857,15778.41491828589,476.4296806922512,22475173.794630688,380.2726407931165,21108.339187240857,21372.673806983043,544.0446391302779,21910442.88965103,452.9212606021666,15283.747143058343,718.9970392723092,100451.66167027011,377.5085544335411,9.170248285835005,11323.728258291927,30.567494286116688,2214.614961029154,1328.1576267317698,452.9212606021666,15283.747143058343,486.66672835251757,101098.37347801191,377.5085544335411,9.170248285835005,11323.728258291927,30.567494286116688,2214.614961029154,1328.1576267317698,118085514.12385662,optimal,14.0,522500000.0
120,375.69780555205335,20854.397242343905,15425.575309749333,471.9954618903066,22253056.527324054,375.69780555205335,20854.397242343905,20958.386836328817,539.2852730160726,21692137.21428996,458.6177431927225,15475.973931889446,712.3397560787165,100509.29951528042,382.2565561176694,9.285584359133667,11466.14908613689,30.95194786377889,2242.4686227307807,1344.8621346811929,458.6177431927225,15475.973931889446,487.97533409376524,100147.34590927933,382.2565561176694,9.285584359133667,11466.14908613689,30.95194786377889,2242.4686227307807,1344.8621346811929,115383449.44230765,optimal,13.0,517500000.0
121,368.25382511408793,20441.193537601852,15228.898745602384,469.50323948415405,22253381.61756524,368.25382511408793,20441.193537601852,21051.756625540747,540.3611825550731,21692053.17837856,457.47072364923224,15437.267962009508,720.4350173282709,99573.26622350256,381.30051866163484,9.262360777205703,11437.471833052843,30.874535924019014,2236.8601276951777,1341.498585898626,457.47072364923224,15437.267962009508,488.6942840124689,100442.78147879962,381.30051866163484,9.262360777205703,11437.471833052843,30.874535924019014,2236.8601276951777,1341.498585898626,119026164.86577007,optimal,13.0,517500000.0
122,371.029522139094,20595.26813566561,15870.292540286633,477.60998757977825,22254490.070173122,371.029522139094,20595.26813566561,21320.12691108644,543.4402357728551,21692335.77796756,460.1238900904918,15526.798590275324,712.7974280541571,100364.42496694722,383.51192517980064,9.316079154165195,11503.805075534989,31.053597180550653,2249.833115730895,1349.2787974949258,460.1238900904918,15526.798590275324,495.49739411426305,99144.56233772503,383.51192517980064,9.316079154165195,11503.805075534989,31.053597180550653,2249.833115730895,1349.2787974949258,112240800.16158755,optimal,13.0,517500000.0
123,346.9669761970353,19259.59386681946,15520.746012189586,473.19931179498406,22254289.84304892,346.9669761970353,19259.59386681946,21751.224685910835,548.3432780674159,21690868.307115328,455.14303239059734,15358.720435720315,717.9786190188828,99852.29230752165,379.3603947622918,9.215232261432186,11379.27597082518,30.71744087144063,2225.4785911358736,1334.6728058640952,455.14303239059734,15358.720435720315,482.8855828992972,99653.41416075503,379.3603947622918,9.215232261432186,11379.27597082518,30.71744087144063,2225.4785911358736,1334.6728058640952,119996488.85175128,optimal,13.0,517500000.0
124,353.69440996267554,19633.023187132007,15551.350076394578,473.5862582812996,22253737.800612044,353.69440996267554,19633.023187132007,21817.31401255068,549.0901795930647,21692756.274150304,455.61147348937226,15374.527897033953,720.0256317993758,100827.74670824641,379.7508390567387,9.224716738220371,11390.987718912456,30.749055794067903,2227.76909228022,1336.0464742522504,455.61147348937226,15374.527897033953,479.20555051249005,100106.48351544054,379.7508390567387,9.224716738220371,11390.987718912456,30.749055794067903,2227.76909228022,1336.0464742522504,123019815.24828577,optimal,13.0,517500000.0
125,362.3224206521839,20111.95055820303,15222.864660497746,469.4266545822375,22253725.92860682,362.3224206521839,20111.95055820303,20846.93188980667,537.9978688245518,21692027.51375057,462.56769839648626,15609.264465613718,709.0960165766269,100090.97832783851,385.5488323006589,9.36555867936823,11564.904042573204,31.218528931227436,2261.782421067428,1356.445082061832,462.56769839648626,15609.264465613718,491.0200791655912,99592.72878574177,385.5488323006589,9.36555867936823,11564.904042573204,31.218528931227436,2261.782421067428,1356.445082061832,113110962.05186848,optimal,13.0,517500000.0
126,401.34996866953935,22278.30867294537,15088.596985932349,467.7220963836328,22253450.019482244,401.34996866953935,22278.30867294537,20424.157813979535,533.0845509073948,21691379.95019972,462.80220050230315,15617.17769734202,720.7782055598746,99545.48130260191,385.7442891243479,9.37030661840521,11570.766955960702,31.23435539468404,2262.9290483448585,1357.1327418990213,462.80220050230315,15617.17769734202,492.13202694168655,100292.25188010985,385.7442891243479,9.37030661840521,11570.766955960702,31.23435539468404,2262.9290483448585,1357.1327418990213,118867271.07042874,optimal,13.0,517500000.0
127,361.40279095900274,20060.903353098187,15246.533457718875,469.7268651470345,22253875.688349783,361.40279095900274,20060.903353098187,20943.853458411257,539.117591917153,21692542.466204535,460.9018659690425,15553.051247515037,715.0963786380005,100053.33059413616,384.1603658136215,9.331830748509022,11523.255669283892,31.106102495030076,2253.6371257649294,1351.5601534090565,460.9018659690425,15553.051247515037,494.2289421432972,100019.82020063377,384.1603658136215,9.331830748509022,11523.255669283892,31.106102495030076,2253.6371257649294,1351.5601534090565,114293385.90556265,optimal,13.0,517500000.0
128,360.63864565438786,20018.486843079198,15520.695364287878,473.19882891306366,22252811.29736772,360.63864565438786,20018.486843079198,21486.1679644962,545.3350754151871,21692185.248320352,460.90560982808944,15553.177583370716,721.8764125253158,99707.13495169957,384.16348630925677,9.33190655002243,11523.349271519364,31.106355166741434,2253.655431830417,1351.571131994915,460.90560982808944,15553.177583370716,491.2293002652524,99994.55560655097,384.16348630925677,9.33190655002243,11523.349271519364,31.106355166741434,2253.655431830417,1351.571131994915,119419734.76001969,optimal,13.0,517500000.0
129,380.62873907316856,21128.105645494743,15960.797148027697,478.74908791479754,22253990.600765172,380.62873907316856,21128.105645494743,21177.14347677106,541.8022765062641,21693378.275535196,457.39449373824164,15434.695597261669,714.2578631904927,99918.79255107894,381.2369812523633,9.260817358357002,11435.565968011171,30.86939119452334,2236.487392043216,1341.275047402039,457.39449373824164,15434.695597261669,499.7844612909757,98869.56967623817,381.2369812523633,9.260817358357002,11435.565968011171,30.86939119452334,2236.487392043216,1341.275047402039,110211516.31717667,optimal,13.0,517500000.0
130,371.6119263465568,20627.596481795274,15364.045825542771,471.2403326482917,22032545.427404728,371.6119263465568,20627.596481795274,21103.029016360735,540.9487923338554,21476090.298243348,450.65137089517555,15207.150119818238,727.6414391905502,100480.15829151508,375.6166079595105,9.124290071890941,11266.97752377333,30.41430023963647,2203.5160523616623,1321.5013454122045,450.65137089517555,15207.150119818238,494.0780408117416,100558.39880468608,375.6166079595105,9.124290071890941,11266.97752377333,30.41430023963647,2203.5160523616623,1321.5013454122045,118381429.47599888,optimal,12.0,512500000.0
131,349.58593351520466,19404.96808904467,15354.449960594646,471.1188368601113,22032309.03888245,349.58593351520466,19404.96808904467,21353.53253906058,543.8181679124184,21472181.973531056,457.40467441113344,15435.039142252292,721.6146704705228,100104.88888389533,381.2454668136316,9.261023485351373,11435.820500494721,30.87007828450458,2236.537171712357,1341.3049014617238,457.40467441113344,15435.039142252292,495.1703411690542,100769.48288136354,381.2454668136316,9.261023485351373,11435.820500494721,30.87007828450458,2236.537171712357,1341.3049014617238,116412005.99867065,optimal,12.0,512500000.0
132,347.3234065372025,19279.378757210685,14882.705867776376,465.1288611395155,22032594.75676814,347.3234065372025,19279.378757210685,20950.223556736968,539.1898702729011,21474398.566510927,458.5065794263032,15472.222730421967,725.1934025736477,99762.67917399958,382.16390144142264,9.283333638253179,11463.369820969636,30.944445460843937,2241.925073638143,1344.536155273669,458.5065794263032,15472.222730421967,498.4105099779165,100206.12211860242,382.16390144142264,9.283333638253179,11463.369820969636,30.944445460843937,2241.925073638143,1344.536155273669,116977971.64154692,optimal,12.0,512500000.0
133,372.54329788025444,20679.295458091932,15412.461456775234,471.8531654677466,22033474.168439556,372.54329788025444,20679.295458091932,21069.229088207256,540.5602762420436,21475532.0202035,454.1956910598206,15326.752571508088,719.4294071053228,99726.96566539245,378.5707885162498,9.196051542904852,11355.590980230343,30.653505143016176,2220.846447611522,1331.8947984640529,454.1956910598206,15326.752571508088,490.0442929684851,99666.44677614617,378.5707885162498,9.196051542904852,11355.590980230343,30.653505143016176,2220.846447611522,1331.8947984640529,116977969.1881537,optimal,12.0,512500000.0
134,356.07770048701326,19765.315914435592,15683.719358136355,475.28116464364246,22031836.47275945,356.07770048701326,19765.315914435592,21523.8896753967,545.7594318423666,21475875.628663197,456.17027256547317,15393.384472173628,723.7020860968532,99845.13742351597,380.21659646268864,9.236030683304175,11404.95855543344,30.786768944347255,2230.5014100179587,1337.6851106318882,456.17027256547317,15393.384472173628,498.73146719772075,99747.44287769197,380.21659646268864,9.236030683304175,11404.95855543344,30.786768944347255,2230.5014100179587,1337.6851106318882,115432811.3147578,optimal,12.0,512500000.0
135,357.2082161950651,19828.069072202325,15442.300764496586,472.2308681938013,22032461.19195544,357.2082161950651,19828.069072202325,21293.17734818674,543.1285079033624,21476315.22893903,462.78756525334364,15616.683833476642,717.689609670069,99015.21697429553,385.7320906868731,9.370010300085983,11570.401052222844,31.23336766695328,2262.8574874707656,1357.0898251291198,462.78756525334364,15616.683833476642,494.5053353344424,100170.81757281022,385.7320906868731,9.370010300085983,11570.401052222844,31.23336766695328,2262.8574874707656,1357.0898251291198,116011585.03433953,optimal,12.0,512500000.0
136,367.2337515221725,20384.570848866766,15936.932576157944,478.4711742016999,22031746.10631693,367.2337515221725,20384.570848866766,20905.491415836357,538.6737733029477,21476756.90957644,457.0003438905874,15421.395080964394,708.9503084424076,100466.80784043421,380.90845849982054,9.252837048578634,11425.711615486518,30.842790161928786,2234.5601472317403,1340.1192325358056,457.0003438905874,15421.395080964394,511.8668162556245,99439.0132779042,380.90845849982054,9.252837048578634,11425.711615486518,30.842790161928786,2234.5601472317403,1340.1192325358056,101281939.68399677,optimal,12.0,512500000.0
137,360.5632822364617,20014.30353768921,15326.61298019479,470.76608750270157,22033681.618205614,360.5632822364617,20014.30353768921,20951.926215828997,539.2095191442709,21476893.585533954,455.6272957491997,15375.061816369316,717.7376713597067,99748.50427673575,379.76402686432215,9.22503708982159,11391.383299748026,30.750123632738635,2227.846457191914,1336.0928718424934,455.6272957491997,15375.061816369316,497.84101370537303,99461.2789577642,379.76402686432215,9.22503708982159,11391.383299748026,30.750123632738635,2227.846457191914,1336.0928718424934,112586726.59256363,optimal,12.0,512500000.0
138,361.0316889997174,20040.304064089894,15484.432322088676,472.76371638002803,22033179.45757638,361.0316889997174,20040.304064089894,21276.767239517332,542.940793455468,21476174.897262074,456.7792720944393,15413.93505264005,725.4688752269697,99685.17524069059,380.72419580020926,9.24836103158403,11420.184480501013,30.827870105280102,2233.4791891275436,1339.4709560744202,456.7792720944393,15413.93505264005,499.6220921689808,100497.10344584296,380.72419580020926,9.24836103158403,11420.184480501013,30.827870105280102,2233.4791891275436,1339.4709560744202,116080152.98631525,optimal,12.0,512500000.0
139,349.71698779674256,19412.242707120986,15511.874678859762,473.11067200631874,22033436.8131804,349.71698779674256,19412.242707120986,21878.676905861717,549.774859388826,21475341.54235652,459.6182957466033,15509.737399333044,730.0794704009278,100347.63941696456,383.09051376352625,9.305842439599825,11491.164439165852,31.01947479866609,2247.3609491633583,1347.7961800020412,459.6182957466033,15509.737399333044,490.96886640273925,101090.52455378143,383.09051376352625,9.305842439599825,11491.164439165852,31.01947479866609,2247.3609491633583,1347.7961800020412,123593910.09880044,optimal,12.0,512500000.0
